cve_id,status,profile_det_id,previous_scan_profile_id,container_fullname,container_id,slim_scan_date,package_det_id,profile_det_id,purl,virtual_path,namespace,severity,fix_state
CVE-2022-43551,New,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996823,48025,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-43552,New,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996823,48025,pkg:deb/debian/libcurl4@7.74.0-1.3+deb11u3?arch=amd64&upstream=curl&distro=debian-11,,debian:distro:debian:11,Unknown,not-fixed
CVE-2019-8457,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996824,48025,pkg:deb/debian/libdb5.3@5.3.28+dfsg1-0.8?arch=amd64&upstream=db5.3&distro=debian-11,,debian:distro:debian:11,Critical,wont-fix
CVE-2013-0340,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996827,48025,pkg:deb/debian/libexpat1@2.2.10-2+deb11u5?arch=amd64&upstream=expat&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1304,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996828,48025,pkg:deb/debian/libext2fs2@1.46.2-2?arch=amd64&upstream=e2fsprogs&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2018-6829,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996833,48025,pkg:deb/debian/libgcrypt20@1.8.7-6?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-33560,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996833,48025,pkg:deb/debian/libgcrypt20@1.8.7-6?arch=amd64&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2021-38115,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996834,48025,pkg:deb/debian/libgd3@2.3.0-2?arch=amd64&upstream=libgd2&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2021-40145,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996834,48025,pkg:deb/debian/libgd3@2.3.0-2?arch=amd64&upstream=libgd2&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-40812,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996834,48025,pkg:deb/debian/libgd3@2.3.0-2?arch=amd64&upstream=libgd2&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2011-3389,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996837,48025,pkg:deb/debian/libgnutls30@3.7.1-5+deb11u2?arch=amd64&upstream=gnutls28&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2004-0971,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996839,48025,pkg:deb/debian/libgssapi-krb5-2@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-5709,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996839,48025,pkg:deb/debian/libgssapi-krb5-2@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-9937,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996843,48025,pkg:deb/debian/libjbig0@2.1-3.1+b2?arch=amd64&upstream=jbigkit%402.1-3.1&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-46822,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996844,48025,pkg:deb/debian/libjpeg62-turbo@1:2.0.6-4?arch=amd64&upstream=libjpeg-turbo&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2004-0971,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996845,48025,pkg:deb/debian/libk5crypto3@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-5709,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996845,48025,pkg:deb/debian/libk5crypto3@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2004-0971,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996847,48025,pkg:deb/debian/libkrb5-3@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-5709,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996847,48025,pkg:deb/debian/libkrb5-3@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2004-0971,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996848,48025,pkg:deb/debian/libkrb5support0@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-5709,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996848,48025,pkg:deb/debian/libkrb5support0@1.18.3-6+deb11u3?arch=amd64&upstream=krb5&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2015-3276,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996849,48025,pkg:deb/debian/libldap-2.4-2@2.4.57+dfsg-3+deb11u1?arch=amd64&upstream=openldap&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-14159,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996849,48025,pkg:deb/debian/libldap-2.4-2@2.4.57+dfsg-3+deb11u1?arch=amd64&upstream=openldap&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-17740,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996849,48025,pkg:deb/debian/libldap-2.4-2@2.4.57+dfsg-3+deb11u1?arch=amd64&upstream=openldap&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-15719,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996849,48025,pkg:deb/debian/libldap-2.4-2@2.4.57+dfsg-3+deb11u1?arch=amd64&upstream=openldap&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-0563,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996853,48025,pkg:deb/debian/libmount1@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-11164,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996863,48025,pkg:deb/debian/libpcre3@2:8.39-13?arch=amd64&upstream=pcre3&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-16231,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996863,48025,pkg:deb/debian/libpcre3@2:8.39-13?arch=amd64&upstream=pcre3&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-7245,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996863,48025,pkg:deb/debian/libpcre3@2:8.39-13?arch=amd64&upstream=pcre3&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-7246,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996863,48025,pkg:deb/debian/libpcre3@2:8.39-13?arch=amd64&upstream=pcre3&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-20838,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996863,48025,pkg:deb/debian/libpcre3@2:8.39-13?arch=amd64&upstream=pcre3&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-6129,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996864,48025,pkg:deb/debian/libpng16-16@1.6.37-3?arch=amd64&upstream=libpng1.6&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-4214,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996864,48025,pkg:deb/debian/libpng16-16@1.6.37-3?arch=amd64&upstream=libpng1.6&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-36084,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996874,48025,pkg:deb/debian/libsepol1@3.1-1?arch=amd64&upstream=libsepol&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2021-36085,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996874,48025,pkg:deb/debian/libsepol1@3.1-1?arch=amd64&upstream=libsepol&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2021-36086,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996874,48025,pkg:deb/debian/libsepol1@3.1-1?arch=amd64&upstream=libsepol&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2021-36087,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996874,48025,pkg:deb/debian/libsepol1@3.1-1?arch=amd64&upstream=libsepol&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2022-0563,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996875,48025,pkg:deb/debian/libsmartcols1@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1304,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996876,48025,pkg:deb/debian/libss2@1.46.2-2?arch=amd64&upstream=e2fsprogs&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2007-6755,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996878,48025,pkg:deb/debian/libssl1.1@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-0928,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996878,48025,pkg:deb/debian/libssl1.1@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-2097,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996878,48025,pkg:deb/debian/libssl1.1@1.1.1n-0+deb11u3?arch=amd64&upstream=openssl&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2013-4392,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996880,48025,pkg:deb/debian/libsystemd0@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-13529,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996880,48025,pkg:deb/debian/libsystemd0@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-3821,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996880,48025,pkg:deb/debian/libsystemd0@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-4415,New,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996880,48025,pkg:deb/debian/libsystemd0@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Unknown,wont-fix
CVE-2014-8130,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-16232,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-17973,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-5563,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2017-9117,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2018-10126,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1056,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1210,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,wont-fix
CVE-2022-1354,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-1355,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-1622,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-1623,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2056,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2057,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2058,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2519,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-2520,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-2521,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-2867,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2868,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2869,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-2953,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-34526,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-3570,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3597,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3598,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3599,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3626,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3627,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,Medium,not-fixed
CVE-2022-3970,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996882,48025,pkg:deb/debian/libtiff5@4.2.0-1+deb11u1?arch=amd64&upstream=tiff&distro=debian-11,,debian:distro:debian:11,High,not-fixed
CVE-2021-39537,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996883,48025,pkg:deb/debian/libtinfo6@6.2+20201114-2?arch=amd64&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-29458,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996883,48025,pkg:deb/debian/libtinfo6@6.2+20201114-2?arch=amd64&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2013-4392,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996886,48025,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-13529,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996886,48025,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-3821,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996886,48025,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2022-4415,New,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996886,48025,pkg:deb/debian/libudev1@247.3-7+deb11u1?arch=amd64&upstream=systemd&distro=debian-11,,debian:distro:debian:11,Unknown,wont-fix
CVE-2022-0563,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996888,48025,pkg:deb/debian/libuuid1@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-9085,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996889,48025,pkg:deb/debian/libwebp6@0.6.1-2.1?arch=amd64&upstream=libwebp&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2016-3709,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996895,48025,pkg:deb/debian/libxml2@2.9.10+dfsg-6.7+deb11u3?arch=amd64&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2015-9019,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996897,48025,pkg:deb/debian/libxslt1.1@1.1.34-4+deb11u1?arch=amd64&upstream=libxslt&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2007-5686,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996900,48025,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2013-4235,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996900,48025,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19882,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996900,48025,pkg:deb/debian/login@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-1304,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996901,48025,pkg:deb/debian/logsave@1.46.2-2?arch=amd64&upstream=e2fsprogs&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2022-0563,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996904,48025,pkg:deb/debian/mount@2.36.1-8+deb11u1?arch=amd64&upstream=util-linux&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-39537,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996905,48025,pkg:deb/debian/ncurses-base@6.2+20201114-2?arch=all&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-29458,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996905,48025,pkg:deb/debian/ncurses-base@6.2+20201114-2?arch=all&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2021-39537,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996906,48025,pkg:deb/debian/ncurses-bin@6.2+20201114-2?arch=amd64&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-29458,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996906,48025,pkg:deb/debian/ncurses-bin@6.2+20201114-2?arch=amd64&upstream=ncurses&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2009-4487,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996907,48025,pkg:deb/debian/nginx@1.23.3-1~bullseye?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2013-0337,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996907,48025,pkg:deb/debian/nginx@1.23.3-1~bullseye?arch=amd64&distro=debian-11,,debian:distro:debian:11,Low,wont-fix
CVE-2020-36309,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996907,48025,pkg:deb/debian/nginx@1.23.3-1~bullseye?arch=amd64&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2007-6755,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996912,48025,pkg:deb/debian/openssl@1.1.1n-0+deb11u3?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2010-0928,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996912,48025,pkg:deb/debian/openssl@1.1.1n-0+deb11u3?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-2097,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996912,48025,pkg:deb/debian/openssl@1.1.1n-0+deb11u3?arch=amd64&distro=debian-11,,debian:distro:debian:11,Medium,wont-fix
CVE-2007-5686,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996913,48025,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2013-4235,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996913,48025,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2019-19882,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996913,48025,pkg:deb/debian/passwd@1:4.8.1-1?arch=amd64&upstream=shadow&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2011-4116,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996914,48025,pkg:deb/debian/perl-base@5.32.1-4+deb11u2?arch=amd64&upstream=perl&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2020-16156,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996914,48025,pkg:deb/debian/perl-base@5.32.1-4+deb11u2?arch=amd64&upstream=perl&distro=debian-11,,debian:distro:debian:11,High,wont-fix
CVE-2005-2541,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996919,48025,pkg:deb/debian/tar@1.34+dfsg-1?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2022-0563,Existing,48025,37853,library/nginx:latest,3,2023-01-15 12:53:34.938000,16996922,48025,pkg:deb/debian/util-linux@2.36.1-8+deb11u1?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
CVE-2021-22922,Removed,48025,48025,library/nginx:latest,3,2023-02-15 23:50:21.976000,16996790,48025,pkg:deb/debian/curl@7.74.0-1.3+deb11u3?arch=amd64&distro=debian-11,,debian:distro:debian:11,Negligible,not-fixed
